Gender,Age,Height,Weight,Pelvic_dia,Chest_depth,Chest_dia,Elbow_dia,Wrist_dia,Knee_dia,Ankle_dia,Shoulder_girth,Chest_girth,Waist_girth,Abdominal_girth,Hip_girth,Thigh_girth,Bicep_girth,Forearm_girth,Knee_girth,Calf_girth,Ankle_girth,Wrist_girth,average_deviation_weight,Height (inches),abdominal_girth_inches,thigh girth (in),waist girth (inches),weight (lbs),ankle girth (inches),wrist girth (inches),knee dia (in),ankle dia (in),shoulder girth (inches),wrist diameter in inches,chest diameter (inches),chest depth (inches),hip girth in inches,hip-to-waist ratio
female,20,167.6,54.5,28,15.6,24.2,11.2,9.2,17.9,13.2,96,81,67.8,73,92.9,55.8,26.3,23,32.3,30,18.8,14.3,11.0339,65.364,28.740173000000002,21.9333618,26.6929278,120.15178999999999,7.401578800000001,5.629924300000001,7.0472478999999995,5.1968532,37.795296,3.6220472440799996,9.5275642,6.1417356000000005,36.5748229,1.3702064896755164
female,19,160,50.2,24.9,17.3,23.3,12.8,9.8,17.4,12.9,92.8,84.1,63.2,75,86.9,52.1,26.5,23.5,32.3,31.6,18.9,15,11.0339,62.400000000000006,29.527575000000002,20.4789991,24.881903200000004,110.67192399999999,7.4409488999999995,5.905515,6.850397399999999,5.078742900000001,36.5354528,3.85826771652,9.173233300000001,6.811027300000001,34.21261690000001,1.375
female,20,161.3,60.3,27.1,16,24.2,11.8,9.2,17.3,12.6,95.5,88.2,73.1,80,94.9,57.2,27,24.3,34.9,35.7,22,15.1,11.0339,62.907000000000004,31.496080000000003,22.4836612,28.779543099999998,132.938586,8.661422,5.9448851000000005,6.811027300000001,4.9606326,37.598445500000004,3.6220472440799996,9.5275642,6.299216,37.3622249,1.2982216142270864
female,19,167.6,58.3,29.2,14.8,25.9,12.6,10.4,18.4,13,98.7,88.1,65.3,75.8,95.3,55.7,27.7,24.5,33.1,35.4,21.2,15.7,11.0339,65.364,29.8425358,21.8940547,25.7086753,128.52934599999998,8.3464612,6.1811057,7.2440983999999995,5.118113,38.8582887,4.09448818896,10.1968559,5.826774800000001,37.5197053,1.4594180704441042
female,20,165.1,56.2,25.2,16.5,24.2,12.6,9.2,17.6,13.2,96.9,84.9,65.6,75.5,93.3,57.4,27.7,24.2,35.1,35.6,21,14.7,11.0339,64.389,29.724425500000002,22.5622754,25.8267856,123.899644,8.267721,5.7874047,6.929137600000001,5.1968532,38.1496269,3.6220472440799996,9.5275642,6.4960665,36.7323033,1.4222560975609757
female,19,160,50.2,27.3,17,24,12,9.2,16.8,12.4,91,81.2,62.7,75.4,90,54,25.3,22.7,32.6,32.9,19.8,13.8,11.0339,62.400000000000006,29.685055400000003,21.225834,24.685052700000004,110.67192399999999,7.7952798,5.433073800000001,6.614176800000001,4.881892400000001,35.826791,3.6220472440799996,9.448824,6.6929170000000004,35.43309,1.4354066985645932
female,22,170,72.9,28.7,19.2,27.1,12.8,10.5,18,14.4,106.3,91.6,81.8,96.5,99.3,60.7,28.3,25.2,35,36.3,21.4,15.3,11.0339,66.3,37.992146500000004,23.8594097,32.2047418,160.716798,8.4252014,6.023625300000001,7.0866180000000005,5.6692944,41.8504163,4.1338582677,10.669297100000001,7.5590592,39.0945093,1.2139364303178484
female,39,157.5,59.8,27.1,19,24.9,12.4,9.8,18,13.8,99.8,88.4,72.1,87.3,95.6,59.2,29,24.8,34.3,37.1,21.9,14.3,11.0339,61.425000000000004,34.3700973,23.269803200000002,28.385842099999998,131.83627599999997,8.6220519,5.629924300000001,7.0866180000000005,5.433073800000001,39.2913598,3.85826771652,9.803154900000001,7.480319000000001,37.6378156,1.3259361997226076
female,18,167.6,61,28.3,16.3,25.6,12.9,11,18.4,14.3,105,87.6,68.6,80.7,95.8,56.6,28.5,24.1,35.6,34,20.7,15.5,11.0339,65.364,31.7716707,22.247818600000002,27.007888599999998,134.48182,8.1496107,6.1023655,7.2440983999999995,5.629924300000001,41.338605,4.3307086614,10.078745600000001,6.417326300000001,37.7165558,1.3965014577259476
female,19,160.7,69.1,28.7,18.7,25.4,12,8.9,17.4,13,106.2,91.3,80,97.9,104.6,62.7,30,23.1,36.3,36,21,14.6,11.0339,62.672999999999995,38.5433279,24.645551700000002,31.496080000000003,152.33924199999998,8.267721,5.7480346,6.850397399999999,5.118113,41.81104620000001,3.50393700786,10.0000054,7.3622087,41.1811246,1.3074999999999999
female,26,163.2,55.9,27.3,19,24.2,12.9,10.6,17.9,13.4,97.7,87.2,64.9,75.9,92.2,53.1,28,24.2,34,35.4,20.7,15.5,11.0339,63.647999999999996,29.881905900000003,20.872070100000002,25.551194900000002,123.23825799999999,8.1496107,6.1023655,7.0472478999999995,5.275593400000001,38.4645877,4.173228346439999,9.5275642,7.480319000000001,36.299232200000006,1.4206471494607087
female,20,152.4,46.5,23.5,16.5,24.4,11.7,9.2,16.8,12.4,97.4,82.2,61.7,66,80.7,50.3,23.7,21.6,30.5,33.8,20.7,14.6,11.0339,59.43600000000001,25.984266,19.771471299999998,24.291351700000003,102.51482999999999,8.1496107,5.7480346,6.614176800000001,4.881892400000001,38.346477400000005,3.6220472440799996,9.6063044,6.4960665,31.7716707,1.3079416531604537
female,20,157.5,54.3,27.8,16.5,24.2,12.6,9.8,17.6,12.6,96.3,82.1,64,73.6,98.1,56.8,25.8,23.9,33.7,34,20.3,14.6,11.0339,61.425000000000004,28.976393599999998,22.3264328,25.196864,119.71086599999998,7.9921303,5.7480346,6.929137600000001,4.9606326,37.9134063,3.85826771652,9.5275642,6.4960665,38.6220681,1.5328125
female,26,168.3,54.8,26.4,15.1,26.6,13,10,17.6,13.8,98,82.6,58.6,73,89.6,54.9,27.1,23.1,33.2,35.8,20.7,14.4,11.0339,65.637,28.740173000000002,21.5795979,23.0708786,120.81317599999998,8.1496107,5.6692944,6.929137600000001,5.433073800000001,38.582698,3.937007874,10.472446600000001,5.9448851000000005,35.2756096,1.5290102389078497
female,21,180.3,60.7,29.7,17.3,25.4,13.4,9.6,18.4,13.4,94.5,86.5,68.3,89.2,94,57,26,22.6,35.9,32.5,19.7,14.6,11.0339,70.31700000000001,35.118129200000006,22.405047,26.8897783,133.820434,7.7559097,5.7480346,7.2440983999999995,5.275593400000001,37.204744500000004,3.7795275590399995,10.0000054,6.811027300000001,37.007894,1.376281112737921
female,21,165.5,60,26.6,16.5,27.1,12.4,9.8,18.3,13,101.4,85.3,69.5,74.9,94.7,55.7,24.9,22.8,34.9,37.1,20.1,14.9,11.0339,64.545,29.488204900000003,21.8940547,27.362219500000002,132.2772,7.913390100000001,5.8661449,7.204728300000001,5.118113,39.921281400000005,3.85826771652,10.669297100000001,6.4960665,37.2834847,1.362589928057554
female,38,165,62,30.4,18.7,26.4,12.4,9.4,18.1,12.7,95.1,84.7,70.5,86.1,94.1,54.6,28,23,33.5,33.5,20,14.6,11.0339,64.35000000000001,33.8976561,21.4616766,27.755920500000002,136.68643999999998,7.874020000000001,5.7480346,7.125988100000001,5.0000027,37.4409651,3.70078740156,10.3937064,7.3622087,37.0472641,1.3347517730496452
female,23,164.5,60.3,29.2,16.5,26.4,13,9.4,18.6,12.9,101.1,86.8,69.8,76.5,93.7,55.7,25.4,23.4,35.9,34.2,21.5,15.1,11.0339,64.155,30.118126500000002,21.8940547,27.4803298,132.938586,8.4645715,5.9448851000000005,7.322838600000001,5.078742900000001,39.8031711,3.70078740156,10.3937064,6.4960665,36.8897837,1.342406876790831
female,37,156,52.7,27.5,15.6,26.8,12.4,10,18.4,13.6,97.4,85.2,69,76.3,86.7,51.5,26.6,22.7,31.6,33.3,19.6,15.3,11.0339,60.84,30.0393863,20.2431565,27.165369000000002,116.18347399999999,7.716539600000001,6.023625300000001,7.2440983999999995,5.3543336,38.346477400000005,3.937007874,10.551186800000002,6.1417356000000005,34.1338767,1.2565217391304349
female,19,160,74.3,29.2,18,28.3,13.4,10.5,19.8,13.1,104.8,93.9,81,93.2,105.9,65.5,31.3,26.8,38.1,37.7,21.7,15.9,11.0339,62.400000000000006,36.692933200000006,25.7461505,31.889781000000003,163.80326599999998,8.5433117,6.2598459,7.7952798,5.1574831,41.2598648,4.1338582677,11.1417383,7.0866180000000005,41.6929359,1.3074074074074076
female,25,163,62,27,19.3,25,11.5,9.9,17.1,13,94.5,84.5,71,80.5,97.5,59.5,28,23,34,34.2,20.6,15,11.0339,63.57,31.692930500000003,23.3877245,27.952771000000002,136.68643999999998,8.110240600000001,5.905515,6.732287100000001,5.118113,37.204744500000004,3.89763779526,9.842525,7.598429300000001,38.385847500000004,1.3732394366197183
female,20,165.7,73.1,29,17.7,28.5,13.8,10.8,19.8,14.3,103.2,90.7,73.6,79.8,105.3,65.8,29.5,26.6,38.8,39.7,24.3,15.9,11.0339,64.623,31.4173398,25.864071799999998,28.976393599999998,161.15772199999998,9.566934300000002,6.2598459,7.7952798,5.629924300000001,40.62994320000001,4.25196850392,11.2204785,6.9685077,41.4567153,1.4307065217391306
female,41,161,80,30.4,21.4,26.8,14.2,10.6,20.7,13.1,110.8,97.4,96.3,104.2,102.6,57.5,34.3,26.5,38.3,41.1,22.9,16.4,11.0339,62.79,41.02364420000001,22.6015825,37.9134063,176.3696,9.0157529,6.4566964,8.1496107,5.1574831,43.6220708,4.173228346439999,10.551186800000002,8.4252014,40.3937226,1.0654205607476634
female,26,162,54.7,28.3,17,25.6,10.9,9.4,17.3,12.6,94.6,83.3,65,68.2,91.6,55.3,27.7,23.2,33,31.5,18.9,14.1,11.0339,63.18,26.850408200000004,21.7368263,25.590565,120.592714,7.4409488999999995,5.5511841,6.811027300000001,4.9606326,37.2441146,3.70078740156,10.078745600000001,6.6929170000000004,36.0630116,1.409230769230769
female,21,166,53.2,25.7,15.5,26,11.5,9.5,17.8,12.1,96.6,82.1,62.8,70.6,83.9,51.5,24.6,21.4,34,34.8,20.9,14.3,11.0339,64.74000000000001,27.795290599999998,20.2431565,24.7244228,117.28578399999999,8.2283509,5.629924300000001,7.007877800000001,4.7637821,38.0315166,3.7401574802999997,10.236226,6.1023655,33.03151390000001,1.335987261146497
female,47,174,75.7,30,19.4,26.7,12.6,10.8,19.5,13.6,102.8,92.2,83,101.4,108.1,65,29.8,24.6,38.1,37.8,20.7,16.6,11.0339,67.86,39.921281400000005,25.549615,32.677183,166.889734,8.1496107,6.535436600000001,7.677169500000001,5.3543336,40.4724628,4.25196850392,10.5118167,7.6377994,42.5590781,1.3024096385542168
female,19,172.7,61.1,29,15.6,27,11.5,10.2,18.4,13.8,96.9,83.6,67.6,86.2,99.1,57.5,26.4,23.3,38.5,35,22.1,15.6,11.0339,67.353,33.937026200000005,22.6015825,26.6141876,134.702282,8.700792100000001,6.1417356000000005,7.2440983999999995,5.433073800000001,38.1496269,4.015748031479999,10.629927,6.1417356000000005,39.0157691,1.4659763313609468
female,44,167.6,55.7,26.9,16.1,25.2,13.4,10,18.8,14.3,95.6,82.6,65.4,74.8,89.3,53.7,26.4,23.8,34,33.7,19.1,14.7,11.0339,65.364,29.4488348,21.1079127,25.748045400000002,122.79733399999999,7.519689100000001,5.7874047,7.401578800000001,5.629924300000001,37.6378156,3.937007874,9.9212652,6.338586100000001,35.1574993,1.3654434250764524
female,35,151.1,48.7,26.4,14.9,25.2,12.2,9.1,18,12.4,92.4,77,61.6,74,89.9,53.6,26.3,23.1,33.3,32.4,19,14.2,11.0339,58.929,29.133874000000002,21.0686056,24.2519816,107.364994,7.480319000000001,5.5905542,7.0866180000000005,4.881892400000001,36.377972400000004,3.58267716534,9.9212652,5.8661449,35.39371990000001,1.4594155844155845
female,32,164.5,52.3,27.5,17.7,24.1,12,9.3,17.7,13.2,93.7,79.3,63.2,75.5,85.8,51.6,24.2,22.4,32.5,31.3,18.4,14.7,11.0339,64.155,29.724425500000002,20.2824636,24.881903200000004,115.30162599999998,7.2440983999999995,5.7874047,6.9685077,5.1968532,36.8897837,3.66141732282,9.488194100000001,6.9685077,33.7795458,1.3575949367088607
female,46,163.5,50,27.4,18.2,25.7,12.8,10.4,17.8,14.1,96.1,84.3,59.4,74,85.8,51,26.9,23,32.8,32.1,19.7,15,11.0339,63.765,29.133874000000002,20.046621000000002,23.385839400000002,110.231,7.7559097,5.905515,7.007877800000001,5.5511841,37.8346661,4.09448818896,10.1181157,7.1653582,33.7795458,1.4444444444444444
female,22,152,59.3,26.4,16.6,26,12.6,10.5,18.9,14.4,100.1,85.6,62.7,74,96,61.5,28,23.6,35.4,38.5,21.3,15.4,11.0339,59.28,29.133874000000002,24.1738665,24.685052700000004,130.73396599999998,8.385831300000001,6.0629954,7.4409488999999995,5.6692944,39.4094701,4.1338582677,10.236226,6.535436600000001,37.795296,1.5311004784688995
female,49,169,62.5,30.2,17.5,26.2,13.2,10.4,19.4,14.3,98.8,85,66.6,82,98.7,60.3,30.4,25.2,35.7,38.2,21.8,15.9,11.0339,65.91,32.283482,23.7021813,26.2204866,137.78875,8.582681800000001,6.2598459,7.6377994,5.629924300000001,38.8976588,4.09448818896,10.3149662,6.8897675000000005,38.8582887,1.4819819819819822
female,52,164,55.7,28.6,17.5,24.1,12.8,9.8,18.7,13.8,92.2,79.1,64.6,82.5,94.9,54,24.7,21.7,37.4,35.5,21,15,11.0339,63.96,32.4803325,21.225834,25.4330846,122.79733399999999,8.267721,5.905515,7.3622087,5.433073800000001,36.299232200000006,3.85826771652,9.488194100000001,6.8897675000000005,37.3622249,1.4690402476780189
female,25,161.2,54.8,30.2,16.8,27.7,11.5,9.4,17.4,13.1,97.3,85,65.7,77.7,90.5,56.1,29.4,23.1,33.2,34.4,20.3,14.4,11.0339,62.867999999999995,30.590567700000005,22.0512831,25.866155700000004,120.81317599999998,7.9921303,5.6692944,6.850397399999999,5.1574831,38.3071073,3.70078740156,10.9055177,6.614176800000001,35.629940500000004,1.3774733637747336
female,48,155,45.9,28.1,17.1,25.2,12,9.6,19,14.2,90.5,79,63,79.2,86.6,48.5,26.4,22.5,32.2,30.3,20.2,15,11.0339,60.45,31.1811192,19.0639435,24.803163,101.19205799999999,7.9527602,5.905515,7.480319000000001,5.5905542,35.629940500000004,3.7795275590399995,9.9212652,6.732287100000001,34.0945066,1.3746031746031746
female,41,170,70.6,27.2,17.2,31.6,12.9,11,18.2,13.4,110.5,96.2,78.5,93.4,103,59.6,30.2,25.9,37,35.2,23.2,16.2,11.0339,66.3,36.771673400000005,23.4270316,30.905528500000003,155.64617199999998,9.1338632,6.3779562,7.1653582,5.275593400000001,43.503960500000005,4.3307086614,12.440951600000002,6.7716572,40.551203,1.3121019108280254
female,18,176.2,67.2,26.2,17.3,25.8,13.1,10.1,17.9,12.6,103,86,68.2,76.2,97.9,59.8,29.8,25,36.8,38.1,21.8,16.2,11.0339,68.718,30.000016200000005,23.5056458,26.850408200000004,148.150464,8.582681800000001,6.3779562,7.0472478999999995,4.9606326,40.551203,3.9763779527399996,10.157485800000002,6.811027300000001,38.5433279,1.435483870967742
female,30,170,69.4,24.2,15.3,29,13.1,10.4,22.1,14.4,109,89.8,68.5,80.2,98.1,62,30.1,26.2,40.9,40.4,23.3,16.4,11.0339,66.3,31.5748202,24.370402,26.968518500000002,153.000628,9.173233300000001,6.4566964,8.700792100000001,5.6692944,42.913409,4.09448818896,11.417329,6.023625300000001,38.6220681,1.4321167883211678
female,20,162.5,58.2,26,15.9,26.8,12.1,10.3,17,12.4,104.8,84.5,68.8,70.6,94.8,56.5,27,23.4,34.4,35.2,21.6,14.6,11.0339,63.375,27.795290599999998,22.2085115,27.0866288,128.308884,8.503941600000001,5.7480346,6.6929170000000004,4.881892400000001,41.2598648,4.05511811022,10.551186800000002,6.2598459,37.3228548,1.377906976744186
female,24,170.3,64.8,27.4,18.9,26.5,14,11,19.1,13.5,109.2,88.2,69,77.6,96.5,57.6,28.6,25.2,37,35,22.2,16.2,11.0339,66.417,30.5511976,22.6408896,27.165369000000002,142.85937599999997,8.7401622,6.3779562,7.519689100000001,5.3149635,42.99214920000001,4.3307086614,10.4330765,7.4409488999999995,37.992146500000004,1.3985507246376812
female,23,164.1,71.6,20,17.6,31.9,13.6,10.4,18.5,13.4,117,99.5,78,87.5,103,64.8,31.1,26.6,35.2,36.7,21.8,16.2,11.0339,63.999,34.4488375,25.4710008,30.708678000000003,157.85079199999998,8.582681800000001,6.3779562,7.283468500000001,5.275593400000001,46.063017,4.09448818896,12.5590619,6.929137600000001,40.551203,1.3205128205128205
female,30,169.5,52.8,26.1,18.8,25.2,12,9.9,17.5,12.7,93.9,76.1,62,70.8,86.8,52.6,24.3,22.3,34.2,34.8,20.2,14.4,11.0339,66.105,27.8740308,20.675534600000002,24.409462,116.40393599999999,7.9527602,5.6692944,6.8897675000000005,5.0000027,36.9685239,3.89763779526,9.9212652,7.401578800000001,34.1732468,1.4
female,23,163.2,59.8,23.5,16.4,27.6,12.6,9.9,17.5,12.6,105.5,85.8,65.8,70.5,89.3,57.4,27,23.2,36.8,36.2,22.1,15.8,11.0339,63.647999999999996,27.755920500000002,22.5622754,25.9055258,131.83627599999997,8.700792100000001,6.220475800000001,6.8897675000000005,4.9606326,41.535455500000005,3.89763779526,10.866147600000001,6.4566964,35.1574993,1.3571428571428572
female,45,154.5,49,24.6,15.8,25,11.3,9.2,16.9,11.9,99.4,82,65,77.2,89.5,53.4,26,21.4,34,33.9,21.4,14.4,11.0339,60.255,30.393717200000005,20.9899914,25.590565,108.02637999999999,8.4252014,5.6692944,6.6535469,4.685041900000001,39.133879400000005,3.6220472440799996,9.842525,6.220475800000001,35.2362395,1.376923076923077
female,20,159.8,50,25.6,18,24.2,10.1,9,16.3,11.5,89.5,77.5,64.9,74.5,88.4,53.4,25.6,22.4,30.9,32.6,19.1,14,11.0339,62.32200000000001,29.330724500000002,20.9899914,25.551194900000002,110.231,7.519689100000001,5.511814,6.417326300000001,4.5275615,35.2362395,3.5433070865999996,9.5275642,7.0866180000000005,34.803168400000004,1.3620955315870569
female,20,173.2,69.2,28.2,17.5,25.6,12.2,10.1,17.8,13.5,98.5,85.7,71.5,82,100.5,60.4,28,24.2,36.6,36.4,21.8,15.6,11.0339,67.548,32.283482,23.741488399999998,28.149621500000002,152.55970399999998,8.582681800000001,6.1417356000000005,7.007877800000001,5.3149635,38.779548500000004,3.9763779527399996,10.078745600000001,6.8897675000000005,39.566950500000004,1.4055944055944056
female,23,170,55.9,27,16.6,24.4,11.9,9.7,18,12.5,94.9,78.8,61.4,78.8,94,56.4,27.1,22.8,35.4,34.8,21,15,11.0339,66.3,31.0236388,22.169204399999998,24.173241400000002,123.23825799999999,8.267721,5.905515,7.0866180000000005,4.9212625,37.3622249,3.8188976377799997,9.6063044,6.535436600000001,37.007894,1.5309446254071661
female,21,161.4,63.4,28,20.4,25.6,12.4,9.7,18.5,13,96.3,88,75.4,90,101.3,63.1,28.4,22.6,37.6,34.3,21.7,14.8,11.0339,62.946000000000005,35.43309,24.8027801,29.685055400000003,139.77290799999997,8.5433117,5.826774800000001,7.283468500000001,5.118113,37.9134063,3.8188976377799997,10.078745600000001,8.0315004,39.8819113,1.343501326259947
female,28,169,58.2,28.6,17.3,25.4,11.8,10.6,18.8,13.3,96.8,80.2,67.2,78.3,95.5,54.7,27,22.2,36,35.4,22.2,15.6,11.0339,65.91,30.8267883,21.500983700000003,26.456707200000004,128.308884,8.7401622,6.1417356000000005,7.401578800000001,5.236223300000001,38.1102568,4.173228346439999,10.0000054,6.811027300000001,37.598445500000004,1.4211309523809523
female,45,166.2,58.6,25.5,16,27.2,11.9,10,18.6,13.6,102.5,85.6,69.5,75.5,95.3,57.6,28.5,24.4,35.2,35.4,21.8,15.4,11.0339,64.818,29.724425500000002,22.6408896,27.362219500000002,129.190732,8.582681800000001,6.0629954,7.322838600000001,5.3543336,40.354352500000005,3.937007874,10.7086672,6.299216,37.5197053,1.3712230215827337
female,24,159.4,45.7,24.3,15.8,26,11.6,9.4,16.3,11.2,95.2,81.3,57.9,66.4,84.1,49,26.6,22.2,33.6,33,19.6,14,11.0339,62.166000000000004,26.141746400000002,19.260479,22.7952879,100.751134,7.716539600000001,5.511814,6.417326300000001,4.4094512,37.480335200000006,3.70078740156,10.236226,6.220475800000001,33.1102541,1.4525043177892918
female,25,162.5,52.2,24.1,17.9,23.6,12,9.5,17.5,11.5,103,84.6,64.4,77.9,91,53.4,26.6,23.3,32.7,33,19.4,14.2,11.0339,63.375,30.669307900000003,20.9899914,25.354344400000002,115.081164,7.6377994,5.5905542,6.8897675000000005,4.5275615,40.551203,3.7401574802999997,9.291343600000001,7.0472478999999995,35.826791,1.4130434782608694
female,19,159,48.6,24.3,16.2,25.8,12.1,9.8,16.8,12.2,99.1,82.2,62.3,68.7,83.9,52.8,24.4,22.1,32.4,32.5,21,14.8,11.0339,62.010000000000005,27.047258700000004,20.7541488,24.5275723,107.144532,8.267721,5.826774800000001,6.614176800000001,4.8031522,39.0157691,3.85826771652,10.157485800000002,6.3779562,33.03151390000001,1.346709470304976
female,20,162.8,57.8,26.2,17.8,25.2,12.4,10.2,17.2,11.8,104.1,84.9,68.7,78.6,93.1,55.2,28.2,23.8,34.6,34.3,21.5,15,11.0339,63.492000000000004,30.9448986,21.697519200000002,27.047258700000004,127.42703599999999,8.4645715,5.905515,6.7716572,4.645671800000001,40.9842741,4.015748031479999,9.9212652,7.007877800000001,36.6535631,1.3551673944687044
female,29,159,55.6,28.1,17.9,24.9,11.1,9.6,18,13.2,99.5,81.5,68,84.6,92.3,55.4,27.4,23,34.5,35.3,21.6,15.6,11.0339,62.010000000000005,33.3071046,21.7761334,26.771668000000002,122.576872,8.503941600000001,6.1417356000000005,7.0866180000000005,5.1968532,39.173249500000004,3.7795275590399995,9.803154900000001,7.0472478999999995,36.3386023,1.3573529411764707
female,24,179.8,66.8,24.5,21.4,29.5,13.4,10.9,18.2,13,110.2,89.9,66,79.9,97.1,59,27,24.2,37.2,39,23.2,16.2,11.0339,70.122,31.456709900000003,23.191189,25.984266,147.26861599999998,9.1338632,6.3779562,7.1653582,5.118113,43.3858502,4.29133858266,11.6141795,8.4252014,38.2283671,1.4712121212121212
female,24,162.9,59.4,24.4,18.1,27.3,12.3,9.9,17.1,12.2,107.1,89.8,71.2,85.7,97.5,58.2,28.2,25.2,34.2,34,20.4,15.4,11.0339,63.531000000000006,33.7401757,22.876732200000003,28.031511200000004,130.95442799999998,8.0315004,6.0629954,6.732287100000001,4.8031522,42.1653771,3.89763779526,10.748037300000002,7.125988100000001,38.385847500000004,1.36938202247191
female,25,161,53.6,26.8,16.2,24,11,8.9,17.8,12.2,95.7,80.8,64.8,79.8,92,57.4,26.5,22.6,31,35.2,20.4,14.4,11.0339,62.79,31.4173398,22.5622754,25.5118248,118.167632,8.0315004,5.6692944,7.007877800000001,4.8031522,37.6771857,3.50393700786,9.448824,6.3779562,36.220492,1.4197530864197532
female,31,151.1,73.2,25.1,20,26.6,11.6,9.1,21,12.6,103.4,88.4,78,85.6,112.1,75.7,33.8,24.6,38.2,39.8,22,14.4,11.0339,58.929,33.7008056,29.7554747,30.708678000000003,161.378184,8.661422,5.6692944,8.267721,4.9606326,40.708683400000005,3.58267716534,10.472446600000001,7.874020000000001,44.1338821,1.4371794871794872
female,22,168.2,53.4,27.7,16.4,25.6,11.5,9.1,17.1,12.3,94.6,80.2,60.7,77,89.9,53.3,25.2,22.4,34.2,32.2,19,14.6,11.0339,65.598,30.314977000000003,20.9506843,23.897650700000003,117.72670799999999,7.480319000000001,5.7480346,6.732287100000001,4.842522300000001,37.2441146,3.58267716534,10.078745600000001,6.4566964,35.39371990000001,1.4810543657331137
female,20,168.9,69,25.6,17.9,27,12.6,9.8,18.6,12.9,104.5,89.5,75,95,104.9,63.2,29.6,23.9,37.6,36.6,22,15.1,11.0339,65.87100000000001,37.401595,24.8420872,29.527575000000002,152.11878,8.661422,5.9448851000000005,7.322838600000001,5.078742900000001,41.141754500000005,3.85826771652,10.629927,7.0472478999999995,41.2992349,1.3986666666666667
female,32,173.2,58.4,29.9,17.3,25.8,10.9,9.4,15.7,11.5,97.7,83.7,68.6,83,94.2,58,26.2,22.1,32.2,35.9,19.9,14.6,11.0339,67.548,32.677183,22.798118,27.007888599999998,128.74980799999997,7.8346499,5.7480346,6.1811057,4.5275615,38.4645877,3.70078740156,10.157485800000002,6.811027300000001,37.086634200000006,1.3731778425655978
female,25,171.8,56.2,27,16.5,26.2,12.1,9.6,18,13.6,96.4,82.5,67.1,75,90.4,53.2,27.3,23.6,35.9,36.6,23.8,15.3,11.0339,67.00200000000001,29.527575000000002,20.9113772,26.4173371,123.899644,9.370083800000002,6.023625300000001,7.0866180000000005,5.3543336,37.952776400000005,3.7795275590399995,10.3149662,6.4960665,35.590570400000004,1.347242921013413
female,19,178,70.6,29.8,19.2,25.4,13,10.6,19.1,13.4,103,85.5,68,84.5,99.5,60.8,26.5,24.2,40.5,39.4,23.2,15.8,11.0339,69.42,33.2677345,23.8987168,26.771668000000002,155.64617199999998,9.1338632,6.220475800000001,7.519689100000001,5.275593400000001,40.551203,4.173228346439999,10.0000054,7.5590592,39.173249500000004,1.463235294117647
female,23,164.3,59.8,26.3,19,25.9,11.6,9.9,18.8,13.1,103.4,88.3,71,87.1,98.7,59.2,28.2,23.6,35.6,35.8,20.8,15.5,11.0339,64.07700000000001,34.2913571,23.269803200000002,27.952771000000002,131.83627599999997,8.188980800000001,6.1023655,7.401578800000001,5.1574831,40.708683400000005,3.89763779526,10.1968559,7.480319000000001,38.8582887,1.3901408450704227
female,22,163,72,29,18.6,27,12.7,10.6,18.2,12.1,109.5,91.5,76,82.5,103.5,64.8,29.5,25.2,39.2,37,21.8,15.8,11.0339,63.57,32.4803325,25.4710008,29.921276000000002,158.73263999999998,8.582681800000001,6.220475800000001,7.1653582,4.7637821,43.110259500000005,4.173228346439999,10.629927,7.322838600000001,40.748053500000005,1.361842105263158
female,20,168.5,65.2,25,16.6,29.3,12.4,10.2,18.6,12.7,110.7,92.2,70.3,82.8,100,59.6,30.8,25.4,37,37,23,16,11.0339,65.715,32.5984428,23.4270316,27.6771803,143.741224,9.055123,6.299216,7.322838600000001,5.0000027,43.582700700000004,4.015748031479999,11.5354393,6.535436600000001,39.3701,1.4224751066856332
female,27,166.8,56.6,25.9,16.9,24.8,11.7,9.4,16.9,11.7,102.2,80.5,69.5,81,95.2,56.2,27.4,23.8,35.4,34,21.3,15.2,11.0339,65.052,31.889781000000003,22.0905902,27.362219500000002,124.78149199999999,8.385831300000001,5.9842552,6.6535469,4.6063017,40.23624220000001,3.70078740156,9.763784800000002,6.6535469,37.480335200000006,1.3697841726618705
female,34,172.7,105.2,31,21.3,33.2,14.1,12.2,24.3,12.9,129.5,108,101.5,105.5,114,70,40.3,30.8,45.6,45,25.8,18.2,11.0339,67.353,41.535455500000005,27.51497,39.960651500000004,231.92602399999998,10.157485800000002,7.1653582,9.566934300000002,5.078742900000001,50.9842795,4.803149606279999,13.070873200000001,8.385831300000001,44.881914,1.1231527093596059
female,25,163.5,51.8,28.3,17.4,23.3,10.7,8.7,16.8,11.3,99.2,80,67.2,75.2,91.2,53.6,27.1,23.2,34.6,34.2,20.3,14.2,11.0339,63.765,29.606315200000004,21.0686056,26.456707200000004,114.19931599999998,7.9921303,5.5905542,6.614176800000001,4.4488213000000005,39.055139200000006,3.4251968503799994,9.173233300000001,6.850397399999999,35.905531200000006,1.3571428571428572
female,26,169.4,63.4,25.9,14.7,29.1,13.2,10.9,18.1,13.1,104.7,89.5,68.7,81,93.8,58,30,24.4,35.9,37.4,22,16,11.0339,66.066,31.889781000000003,22.798118,27.047258700000004,139.77290799999997,8.661422,6.299216,7.125988100000001,5.1574831,41.2204947,4.29133858266,11.456699100000002,5.7874047,36.9291538,1.3653566229985443
